有價證券代號及名稱,國際證券辨識號碼(ISIN,Code),上市日,市場別,產業別,CFICode,
56230,可成凱基98購03,TW20Z0562302,1/31/2020,上市,RWSCCA,,
56231,嘉聯益凱基97購02,TW20Z0562310,1/31/2020,上市,RWSCCA,,
56232,瑞儀凱基98購01,TW20Z0562328,1/31/2020,上市,RWSCCA,,
56233,超眾凱基97購02,TW20Z0562336,1/31/2020,上市,RWSCCA,,
56234,GIS麥證97購01,TW20Z0562344,1/31/2020,上市,RWSCCE,,
56235,鴻海群益97購07,TW20Z0562351,1/31/2020,上市,RWSCCA,,
56236,台積電群益97購06,TW20Z0562369,1/31/2020,上市,RWSCCA,,
56237,智邦群益97購02,TW20Z0562377,1/31/2020,上市,RWSCCA,,
56238,聯發科群益98購02,TW20Z0562385,1/31/2020,上市,RWSCCA,,
56239,宏達電群益98購01,TW20Z0562393,1/31/2020,上市,RWSCCA,,
05623P,台積電中信96售03,TW19Z05623P8,12/10/2019,上市,RWSCPE,,
56240,嘉晶群益97購02,TW20Z0562401,1/31/2020,上市,RWSCCA,,
56241,緯創群益97購01,TW20Z0562419,1/31/2020,上市,RWSCCA,,
56242,緯創群益9A購01,TW20Z0562427,1/31/2020,上市,RWSCCA,,
56243,創意群益97購03,TW20Z0562435,1/31/2020,上市,RWSCCA,,
56244,群創群益98購09,TW20Z0562443,1/31/2020,上市,RWSCCA,,
56245,嘉澤群益97購01,TW20Z0562450,1/31/2020,上市,RWSCCA,,
56246,祥碩群益97購01,TW20Z0562468,1/31/2020,上市,RWSCCA,,
56247,台郡群益97購01,TW20Z0562476,1/31/2020,上市,RWSCCA,,
56248,康友群益97購04,TW20Z0562484,1/31/2020,上市,RWSCCA,,
56249,鴻海兆豐97購05,TW20Z0562492,1/31/2020,上市,RWSCCA,,
05624P,同欣電中信98售01,TW19Z05624P6,12/10/2019,上市,RWSCPE,,
56250,瑞昱兆豐97購02,TW20Z0562500,1/31/2020,上市,RWSCCA,,
56251,聯發科兆豐97購02,TW20Z0562518,1/31/2020,上市,RWSCCA,,
56252,聯發科兆豐97購03,TW20Z0562526,1/31/2020,上市,RWSCCA,,
56253,京鼎兆豐98購01,TW20Z0562534,1/31/2020,上市,RWSCCA,,
56254,為升元富97購01,TW20Z0562542,1/31/2020,上市,RWSCCA,,
56255,華新科元富97購05,TW20Z0562559,1/31/2020,上市,RWSCCA,,
56256,聯茂元富97購03,TW20Z0562567,1/31/2020,上市,RWSCCA,,
56257,聯茂元富97購04,TW20Z0562575,1/31/2020,上市,RWSCCA,,
56258,訊芯元富97購04,TW20Z0562583,1/31/2020,上市,RWSCCA,,
56259,T50反1統一9A購01,TW20Z0562591,1/31/2020,上市,RWBCCA,,
05625P,國巨國票97售01,TW19Z05625P3,12/10/2019,上市,RWSCPE,,
56260,鴻海統一98購07,TW20Z0562609,1/31/2020,上市,RWSCCA,,
56261,台積電統一97購07,TW20Z0562617,1/31/2020,上市,RWSCCA,,
56262,台積電統一98購04,TW20Z0562625,1/31/2020,上市,RWSCCA,,
56263,友訊統一99購01,TW20Z0562633,1/31/2020,上市,RWSCCA,,
56264,聯發科統一98購02,TW20Z0562641,1/31/2020,上市,RWSCCA,,
56265,國泰金統一97購01,TW20Z0562658,1/31/2020,上市,RWSCCA,,
56266,開發金統一9A購01,TW20Z0562666,1/31/2020,上市,RWSCCA,,
56267,文曄統一97購02,TW20Z0562674,1/31/2020,上市,RWSCCA,,
56268,新日興統一97購01,TW20Z0562682,1/31/2020,上市,RWSCCA,,
56269,新日興統一98購01,TW20Z0562690,1/31/2020,上市,RWSCCA,,
05626P,景碩國票97售03,TW19Z05626P1,12/10/2019,上市,RWSCPE,,
56270,群創統一98購04,TW20Z0562708,1/31/2020,上市,RWSCCA,,
56271,嘉澤統一97購01,TW20Z0562716,1/31/2020,上市,RWSCCA,,
56272,嘉澤統一99購01,TW20Z0562724,1/31/2020,上市,RWSCCA,,
56273,祥碩統一97購02,TW20Z0562732,1/31/2020,上市,RWSCCA,,
56274,彩晶統一98購02,TW20Z0562740,1/31/2020,上市,RWSCCA,,
56275,國巨國泰98購04,TW20Z0562757,1/31/2020,上市,RWSCCA,,
56276,同欣電國泰98購01,TW20Z0562765,1/31/2020,上市,RWSCCA,,
56277,上銀富邦99購02,TW20Z0562773,1/31/2020,上市,RWSCCA,,
56278,全新富邦98購02,TW20Z0562781,1/31/2020,上市,RWSCCA,,
56279,新日興富邦99購01,TW20Z0562799,1/31/2020,上市,RWSCCA,,
05627P,致伸國票97售01,TW19Z05627P9,12/10/2019,上市,RWSCPE,,
56280,上証2X永豐98購01,TW20Z0562807,1/31/2020,上市,RWBCCA,,
56281,深中小永豐97購01,TW20Z0562815,1/31/2020,上市,RWBCCA,,
56282,S&P反1永豐97購01,TW20Z0562823,1/31/2020,上市,RWBCCA,,
56283,鴻海永豐97購03,TW20Z0562831,1/31/2020,上市,RWSCCA,,
56284,台積電永豐97購06,TW20Z0562849,1/31/2020,上市,RWSCCA,,
56285,可成永豐97購02,TW20Z0562856,1/31/2020,上市,RWSCCA,,
56286,奇鋐永豐97購01,TW20Z0562864,1/31/2020,上市,RWSCCA,,
56287,亞光永豐97購02,TW20Z0562872,1/31/2020,上市,RWSCCA,,
56288,健鼎永豐97購01,TW20Z0562880,1/31/2020,上市,RWSCCA,,
56289,合勤控永豐97購01,TW20Z0562898,1/31/2020,上市,RWSCCA,,
05628P,茂林國票97售02,TW19Z05628P7,12/10/2019,上市,RWSCPE,,
56290,正文永豐98購01,TW20Z0562906,1/31/2020,上市,RWSCCA,,
56291,聯茂永豐97購03,TW20Z0562914,1/31/2020,上市,RWSCCA,,
56292,統一元大97購01,TW20Z0562922,1/31/2020,上市,RWSCCA,,
56293,上銀元大97購10,TW20Z0562930,1/31/2020,上市,RWSCCA,,
56294,上銀元大97購11,TW20Z0562948,1/31/2020,上市,RWSCCA,,
56295,國巨元大97購16,TW20Z0562955,1/31/2020,上市,RWSCCA,,
56296,旺宏元大97購07,TW20Z0562963,1/31/2020,上市,RWSCCA,,
56297,台光電元大97購04,TW20Z0562971,1/31/2020,上市,RWSCCA,,
56298,億光元大97購02,TW20Z0562989,1/31/2020,上市,RWSCCA,,
56299,友達元大9B購04,TW20Z0562997,1/31/2020,上市,RWSCCA,,
05629P,聯發科永昌99售02,TW19Z05629P5,12/10/2019,上市,RWSCPE,,
56300,聯發科元大97購23,TW20Z0563003,1/31/2020,上市,RWSCCA,,
56301,開發金元大9A購01,TW20Z0563011,1/31/2020,上市,RWSCCA,,
56302,大立光元大97購17,TW20Z0563029,1/31/2020,上市,RWSCCA,,
56303,亞光元大97購04,TW20Z0563037,1/31/2020,上市,RWSCCA,,
56304,創意元大97購03,TW20Z0563045,1/31/2020,上市,RWSCCA,,
56305,群創元大9A購03,TW20Z0563052,1/31/2020,上市,RWSCCA,,
56306,晶相光元大98購01,TW20Z0563060,1/31/2020,上市,RWSCCA,,
56307,貿聯元大97購05,TW20Z0563078,1/31/2020,上市,RWSCCA,,
56308,TPK元大97購02,TW20Z0563086,1/31/2020,上市,RWSCCA,,
56309,合勤控元大97購01,TW20Z0563094,1/31/2020,上市,RWSCCA,,
05630P,大立光永昌96售06,TW19Z05630P3,12/10/2019,上市,RWSCPE,,
56310,神達元大97購02,TW20Z0563102,1/31/2020,上市,RWSCCA,,
56311,泰鼎元大98購01,TW20Z0563110,1/31/2020,上市,RWSCCA,,
56312,茂林元大98購01,TW20Z0563128,1/31/2020,上市,RWSCCA,,
56313,聯茂元大98購01,TW20Z0563136,1/31/2020,上市,RWSCCA,,
56314,力成元大97購01,TW20Z0563144,1/31/2020,上市,RWSCCA,,
56315,同欣電元大97購05,TW20Z0563151,1/31/2020,上市,RWSCCA,,
56316,訊芯元大98購03,TW20Z0563169,1/31/2020,上市,RWSCCA,,
56317,華通群益99購02,TW20Z0563177,2/3/2020,上市,RWSCCA,,
56318,鴻海群益98購02,TW20Z0563185,2/3/2020,上市,RWSCCA,,
56319,智原群益98購02,TW20Z0563193,2/3/2020,上市,RWSCCA,,
05631P,國巨富邦9A售01,TW19Z05631P1,12/10/2019,上市,RWSCPE,,
56320,京鼎群益99購01,TW20Z0563201,2/3/2020,上市,RWSCCA,,
56321,創意群益98購02,TW20Z0563219,2/3/2020,上市,RWSCCA,,
56322,臺股指群益98購01,TW20Z0563227,2/3/2020,上市,RWICCE,,
56323,旺宏兆豐98購01,TW20Z0563235,2/3/2020,上市,RWSCCA,,
56324,南亞科兆豐98購01,TW20Z0563243,2/3/2020,上市,RWSCCA,,
56325,群創兆豐9A購01,TW20Z0563250,2/3/2020,上市,RWSCCA,,
56326,TPK兆豐98購01,TW20Z0563268,2/3/2020,上市,RWSCCA,,
56327,樺漢兆豐98購01,TW20Z0563276,2/3/2020,上市,RWSCCA,,
56328,訊芯兆豐98購01,TW20Z0563284,2/3/2020,上市,RWSCCA,,
56329,上銀國票98購02,TW20Z0563292,2/3/2020,上市,RWSCCA,,
05632P,大立光群益96售02,TW19Z05632P9,12/10/2019,上市,RWSCPE,,
56330,玉晶光國票99購03,TW20Z0563300,2/3/2020,上市,RWSCCA,,
56331,聯鈞國票99購01,TW20Z0563318,2/3/2020,上市,RWSCCA,,
56332,台郡國票99購01,TW20Z0563326,2/3/2020,上市,RWSCCA,,
56333,台積電日盛9B購01,TW20Z0563334,2/3/2020,上市,RWSCCA,,
56334,台積電凱基98購06,TW20Z0563342,2/3/2020,上市,RWSCCA,,
56335,微星凱基98購01,TW20Z0563359,2/3/2020,上市,RWSCCA,,
56336,南亞科凱基98購02,TW20Z0563367,2/3/2020,上市,RWSCCA,,
56337,聯發科凱基98購06,TW20Z0563375,2/3/2020,上市,RWSCCA,,
56338,聯發科凱基99購01,TW20Z0563383,2/3/2020,上市,RWSCCA,,
56339,聯發科凱基99購02,TW20Z0563391,2/3/2020,上市,RWSCCA,,
05633P,台表科群益96售04,TW19Z05633P7,12/10/2019,上市,RWSCPE,,
56340,可成凱基98購04,TW20Z0563409,2/3/2020,上市,RWSCCA,,
56341,宏達電凱基9A購01,TW20Z0563417,2/3/2020,上市,RWSCCA,,
56342,中工凱基98購01,TW20Z0563425,2/3/2020,上市,RWSCCA,,
56343,高鐵凱基98購02,TW20Z0563433,2/3/2020,上市,RWSCCA,,
56344,嘉晶凱基98購02,TW20Z0563441,2/3/2020,上市,RWSCCA,,
56345,嘉聯益凱基99購01,TW20Z0563458,2/3/2020,上市,RWSCCA,,
56346,聯茂凱基99購02,TW20Z0563466,2/3/2020,上市,RWSCCA,,
56347,GIS凱基9A購01,TW20Z0563474,2/3/2020,上市,RWSCCA,,
56348,S&P反1元大9A購01,TW20Z0563482,2/3/2020,上市,RWBCCA,,
56349,道瓊銀元大9B購01,TW20Z0563490,2/3/2020,上市,RWBCCA,,
05634P,玉晶光台新97售01,TW19Z05634P5,12/10/2019,上市,RWSCPE,,
56350,上銀元大98購02,TW20Z0563508,2/3/2020,上市,RWSCCA,,
56351,鴻海元大98購06,TW20Z0563516,2/3/2020,上市,RWSCCA,,
56352,鴻海元大99購01,TW20Z0563524,2/3/2020,上市,RWSCCA,,
56353,鴻海元大99購02,TW20Z0563532,2/3/2020,上市,RWSCCA,,
56354,國巨元大98購10,TW20Z0563540,2/3/2020,上市,RWSCCA,,
56355,台積電元大98購08,TW20Z0563557,2/3/2020,上市,RWSCCA,,
56356,台積電元大99購01,TW20Z0563565,2/3/2020,上市,RWSCCA,,
56357,台積電元大9A購01,TW20Z0563573,2/3/2020,上市,RWSCCA,,
56358,友訊元大99購01,TW20Z0563581,2/3/2020,上市,RWSCCA,,
56359,旺宏元大9A購01,TW20Z0563599,2/3/2020,上市,RWSCCA,,
05635P,健策台新96售02,TW19Z05635P2,12/10/2019,上市,RWSCPE,,
56360,智邦元大98購01,TW20Z0563607,2/3/2020,上市,RWSCCA,,
56361,美律元大99購02,TW20Z0563615,2/3/2020,上市,RWSCCA,,
56362,聯發科元大99購01,TW20Z0563623,2/3/2020,上市,RWSCCA,,
56363,華新科元大99購04,TW20Z0563631,2/3/2020,上市,RWSCCA,,
56364,亞光元大99購02,TW20Z0563649,2/3/2020,上市,RWSCCA,,
56365,欣興元大98購01,TW20Z0563656,2/3/2020,上市,RWSCCA,,
56366,玉晶光元大99購04,TW20Z0563664,2/3/2020,上市,RWSCCA,,
56367,祥碩元大98購01,TW20Z0563672,2/3/2020,上市,RWSCCA,,
56368,祥碩元大98購02,TW20Z0563680,2/3/2020,上市,RWSCCA,,
56369,彩晶元大01購01,TW20Z0563698,2/3/2020,上市,RWSCCA,,
05636P,國巨永豐96售03,TW19Z05636P0,12/10/2019,上市,RWSCPE,,
56370,台郡元大98購03,TW20Z0563706,2/3/2020,上市,RWSCCA,,
56371,樺漢元大98購03,TW20Z0563714,2/3/2020,上市,RWSCCA,,
56372,訊芯元大98購04,TW20Z0563722,2/3/2020,上市,RWSCCA,,
56373,上銀統一99購02,TW20Z0563730,2/3/2020,上市,RWSCCA,,
56374,聯發科統一9B購01,TW20Z0563748,2/3/2020,上市,RWSCCA,,
56375,玉晶光統一01購01,TW20Z0563755,2/3/2020,上市,RWSCCA,,
56376,玉晶光統一98購01,TW20Z0563763,2/3/2020,上市,RWSCCA,,
56377,智伸科統一9A購01,TW20Z0563771,2/3/2020,上市,RWSCCA,,
56378,欣興元富98購01,TW20Z0563789,2/3/2020,上市,RWSCCA,,
56379,玉晶光元富98購01,TW20Z0563797,2/3/2020,上市,RWSCCA,,
05637P,聯電元大96售04,TW19Z05637P8,12/10/2019,上市,RWSCPE,,
56380,麗豐元富98購01,TW20Z0563805,2/3/2020,上市,RWSCCA,,
56381,台虹元富98購01,TW20Z0563813,2/3/2020,上市,RWSCCA,,
56382,道瓊反國泰9A購01,TW20Z0563821,2/3/2020,上市,RWBCCA,,
56383,上銀國泰99購01,TW20Z0563839,2/3/2020,上市,RWSCCA,,
56384,玉晶光國泰9A購02,TW20Z0563847,2/3/2020,上市,RWSCCA,,
56385,創意國泰99購01,TW20Z0563854,2/3/2020,上市,RWSCCA,,
56386,TPK國泰99購01,TW20Z0563862,2/3/2020,上市,RWSCCA,,
56387,智伸科國泰99購01,TW20Z0563870,2/3/2020,上市,RWSCCA,,
56388,勤誠國泰99購01,TW20Z0563888,2/3/2020,上市,RWSCCA,,
56389,鴻海富邦99購01,TW20Z0563896,2/3/2020,上市,RWSCCA,,
05638P,國巨統一96售04,TW19Z05638P6,12/10/2019,上市,RWSCPE,,
56390,台積電富邦9B購01,TW20Z0563904,2/3/2020,上市,RWSCCA,,
56391,大立光富邦9C購01,TW20Z0563912,2/3/2020,上市,RWSCCA,,
56392,玉晶光富邦9C購01,TW20Z0563920,2/3/2020,上市,RWSCCA,,
56393,精元永豐98購01,TW20Z0563938,2/3/2020,上市,RWSCCA,,
56394,晶豪科永豐98購01,TW20Z0563946,2/3/2020,上市,RWSCCA,,
56395,玉晶光永豐9B購01,TW20Z0563953,2/3/2020,上市,RWSCCA,,
56396,祥碩永豐98購01,TW20Z0563961,2/3/2020,上市,RWSCCA,,
56397,彩晶永豐99購01,TW20Z0563979,2/3/2020,上市,RWSCCA,,
56398,南茂永豐98購01,TW20Z0563987,2/3/2020,上市,RWSCCA,,
56399,上証2X群益9C購01,TW20Z0563995,2/4/2020,上市,RWBCCA,,
05639P,欣興統一97售01,TW19Z05639P4,12/10/2019,上市,RWSCPE,,
56400,道瓊反群益9C購01,TW20Z0564001,2/4/2020,上市,RWBCCA,,
56401,國巨群益98購07,TW20Z0564019,2/4/2020,上市,RWSCCA,,
56402,智易群益98購02,TW20Z0564027,2/4/2020,上市,RWSCCA,,
56403,茂林群益98購01,TW20Z0564035,2/4/2020,上市,RWSCCA,,
56404,嘉聯益群益9A購01,TW20Z0564043,2/4/2020,上市,RWSCCA,,
56405,聯茂群益98購01,TW20Z0564050,2/4/2020,上市,RWSCCA,,
56406,建準國票99購01,TW20Z0564068,2/4/2020,上市,RWSCCA,,
56407,嘉晶國票99購01,TW20Z0564076,2/4/2020,上市,RWSCCA,,
56408,奇鋐國票99購01,TW20Z0564084,2/4/2020,上市,RWSCCA,,
56409,麗豐國票99購01,TW20Z0564092,2/4/2020,上市,RWSCCA,,
05640P,旺宏元富96售03,TW19Z05640P2,12/10/2019,上市,RWSCPE,,
56410,康控國票99購01,TW20Z0564100,2/4/2020,上市,RWSCCA,,
56411,緯穎國票99購01,TW20Z0564118,2/4/2020,上市,RWSCCA,,
56412,上証2X中信9A購02,TW20Z0564126,2/4/2020,上市,RWBCCE,,
56413,上証反中信9A購01,TW20Z0564134,2/4/2020,上市,RWBCCE,,
56414,國巨中信98購02,TW20Z0564142,2/4/2020,上市,RWSCCE,,
56415,聯發科中信98購04,TW20Z0564159,2/4/2020,上市,RWSCCE,,
56416,華新科中信98購01,TW20Z0564167,2/4/2020,上市,RWSCCE,,
56417,欣興中信98購01,TW20Z0564175,2/4/2020,上市,RWSCCE,,
56418,台光電元富98購01,TW20Z0564183,2/4/2020,上市,RWSCCA,,
56419,欣興元富98購02,TW20Z0564191,2/4/2020,上市,RWSCCA,,
05641P,貿聯元富96售02,TW19Z05641P0,12/10/2019,上市,RWSCPE,,
56420,台表科元富98購01,TW20Z0564209,2/4/2020,上市,RWSCCA,,
56421,鴻海統一98購08,TW20Z0564217,2/4/2020,上市,RWSCCA,,
56422,全新統一98購02,TW20Z0564225,2/4/2020,上市,RWSCCA,,
56423,奇鋐統一98購01,TW20Z0564233,2/4/2020,上市,RWSCCA,,
56424,泰碩統一98購01,TW20Z0564241,2/4/2020,上市,RWSCCA,,
56425,聯發科日盛9A購01,TW20Z0564258,2/4/2020,上市,RWSCCA,,
56426,上証2X凱基9A購01,TW20Z0564266,2/4/2020,上市,RWBCCA,,
56427,上銀凱基98購03,TW20Z0564274,2/4/2020,上市,RWSCCA,,
56428,台達電凱基99購01,TW20Z0564282,2/4/2020,上市,RWSCCA,,
56429,華通凱基98購02,TW20Z0564290,2/4/2020,上市,RWSCCA,,
05642P,玉晶光兆豐97售02,TW19Z05642P8,12/11/2019,上市,RWSCPE,,
56430,鴻海凱基98購06,TW20Z0564308,2/4/2020,上市,RWSCCA,,
56431,鴻海凱基98購07,TW20Z0564316,2/4/2020,上市,RWSCCA,,
56432,鴻海凱基98購08,TW20Z0564324,2/4/2020,上市,RWSCCA,,
56433,鴻海凱基98購09,TW20Z0564332,2/4/2020,上市,RWSCCA,,
56434,國巨凱基98購03,TW20Z0564340,2/4/2020,上市,RWSCCA,,
56435,台積電凱基98購09,TW20Z0564357,2/4/2020,上市,RWSCCA,,
56436,台積電凱基98購10,TW20Z0564365,2/4/2020,上市,RWSCCA,,
56437,台積電凱基98購11,TW20Z0564373,2/4/2020,上市,RWSCCA,,
56438,旺宏凱基98購05,TW20Z0564381,2/4/2020,上市,RWSCCA,,
56439,華邦電凱基98購02,TW20Z0564399,2/4/2020,上市,RWSCCA,,
05643P,大立光中信98售01,TW19Z05643P6,12/11/2019,上市,RWSCPE,,
56440,智邦凱基98購03,TW20Z0564407,2/4/2020,上市,RWSCCA,,
56441,燿華凱基98購01,TW20Z0564415,2/4/2020,上市,RWSCCA,,
56442,瑞昱凱基98購02,TW20Z0564423,2/4/2020,上市,RWSCCA,,
56443,南亞科凱基98購03,TW20Z0564431,2/4/2020,上市,RWSCCA,,
56444,南亞科凱基99購01,TW20Z0564449,2/4/2020,上市,RWSCCA,,
56445,聯發科凱基98購07,TW20Z0564456,2/4/2020,上市,RWSCCA,,
56446,聯發科凱基98購08,TW20Z0564464,2/4/2020,上市,RWSCCA,,
56447,聯發科凱基98購09,TW20Z0564472,2/4/2020,上市,RWSCCA,,
56448,全新凱基99購01,TW20Z0564480,2/4/2020,上市,RWSCCA,,
56449,義隆凱基98購03,TW20Z0564498,2/4/2020,上市,RWSCCA,,
05644P,大立光中信9A售03,TW19Z05644P4,12/11/2019,上市,RWSCPE,,
56450,可成凱基98購05,TW20Z0564506,2/4/2020,上市,RWSCCA,,
56451,可成凱基99購01,TW20Z0564514,2/4/2020,上市,RWSCCA,,
56452,亞光凱基98購02,TW20Z0564522,2/4/2020,上市,RWSCCA,,
56453,禾伸堂凱基99購02,TW20Z0564530,2/4/2020,上市,RWSCCA,,
56454,欣興凱基98購02,TW20Z0564548,2/4/2020,上市,RWSCCA,,
56455,群創凱基9A購01,TW20Z0564555,2/4/2020,上市,RWSCCA,,
56456,群創凱基9B購01,TW20Z0564563,2/4/2020,上市,RWSCCA,,
56457,嘉澤凱基98購01,TW20Z0564571,2/4/2020,上市,RWSCCA,,
56458,日月光凱基98購02,TW20Z0564589,2/4/2020,上市,RWSCCA,,
56459,茂林凱基99購01,TW20Z0564597,2/4/2020,上市,RWSCCA,,
05645P,聯發科凱基96售13,TW19Z05645P1,12/11/2019,上市,RWSCPE,,
56460,同欣電凱基99購01,TW20Z0564605,2/4/2020,上市,RWSCCA,,
56461,樺漢凱基98購02,TW20Z0564613,2/4/2020,上市,RWSCCA,,
56462,訊芯凱基98購03,TW20Z0564621,2/4/2020,上市,RWSCCA,,
56463,台虹凱基98購02,TW20Z0564639,2/4/2020,上市,RWSCCA,,
56464,臺股指凱基99購06,TW20Z0564647,2/4/2020,上市,RWICCE,,
56465,臺股指凱基99購07,TW20Z0564654,2/4/2020,上市,RWICCE,,
56466,臺股指凱基99購08,TW20Z0564662,2/4/2020,上市,RWICCE,,
56467,上証2X元大98購02,TW20Z0564670,2/4/2020,上市,RWBCCA,,
56468,鴻海元大98購07,TW20Z0564688,2/4/2020,上市,RWSCCA,,
56469,國巨元大99購01,TW20Z0564696,2/4/2020,上市,RWSCCA,,
05646P,聯發科國票96售05,TW19Z05646P9,12/11/2019,上市,RWSCPE,,
56470,旺宏元大99購01,TW20Z0564704,2/4/2020,上市,RWSCCA,,
56471,台光電元大99購01,TW20Z0564712,2/4/2020,上市,RWSCCA,,
56472,美律元大99購03,TW20Z0564720,2/4/2020,上市,RWSCCA,,
56473,奇力新元大99購02,TW20Z0564738,2/4/2020,上市,RWSCCA,,
56474,華新科元大99購05,TW20Z0564746,2/4/2020,上市,RWSCCA,,
56475,宏達電元大99購02,TW20Z0564753,2/4/2020,上市,RWSCCA,,
56476,智原元大98購02,TW20Z0564761,2/4/2020,上市,RWSCCA,,
56477,欣興元大98購02,TW20Z0564779,2/4/2020,上市,RWSCCA,,
56478,晶技元大99購01,TW20Z0564787,2/4/2020,上市,RWSCCA,,
56479,玉晶光元大99購05,TW20Z0564795,2/4/2020,上市,RWSCCA,,
05647P,聯發科國票97售02,TW19Z05647P7,12/11/2019,上市,RWSCPE,,
56480,京鼎元大98購02,TW20Z0564803,2/4/2020,上市,RWSCCA,,
56481,創意元大98購01,TW20Z0564811,2/4/2020,上市,RWSCCA,,
56482,貿聯元大99購01,TW20Z0564829,2/4/2020,上市,RWSCCA,,
56483,TPK元大98購01,TW20Z0564837,2/4/2020,上市,RWSCCA,,
56484,聯茂元大98購02,TW20Z0564845,2/4/2020,上市,RWSCCA,,
56485,同欣電元大98購01,TW20Z0564852,2/4/2020,上市,RWSCCA,,
56486,樺漢元大98購04,TW20Z0564860,2/4/2020,上市,RWSCCA,,
56487,康友元大98購01,TW20Z0564878,2/4/2020,上市,RWSCCA,,
56488,致新元大99購01,TW20Z0564886,2/4/2020,上市,RWSCCA,,
56489,S&P反1國泰9A購01,TW20Z0564894,2/4/2020,上市,RWBCCA,,
05648P,康控國票97售01,TW19Z05648P5,12/11/2019,上市,RWSCPE,,
56490,台積電國泰99購01,TW20Z0564902,2/4/2020,上市,RWSCCA,,
56491,南亞科國泰99購01,TW20Z0564910,2/4/2020,上市,RWSCCA,,
56492,全新國泰9A購01,TW20Z0564928,2/4/2020,上市,RWSCCA,,
56493,晶技國泰99購01,TW20Z0564936,2/4/2020,上市,RWSCCA,,
56494,緯創國泰99購01,TW20Z0564944,2/4/2020,上市,RWSCCA,,
56495,泰鼎國泰99購01,TW20Z0564951,2/4/2020,上市,RWSCCA,,
56496,康控國泰99購01,TW20Z0564969,2/4/2020,上市,RWSCCA,,
56497,GIS國泰99購01,TW20Z0564977,2/4/2020,上市,RWSCCA,,
56498,A50正2富邦9B購01,TW20Z0564985,2/4/2020,上市,RWBCCA,,
56499,鴻海富邦98購02,TW20Z0564993,2/4/2020,上市,RWSCCA,,
05649P,矽創國票97售03,TW19Z05649P3,12/11/2019,上市,RWSCPE,,
56500,大立光富邦9B購02,TW20Z0565008,2/4/2020,上市,RWSCCA,,
56501,貿聯富邦99購01,TW20Z0565016,2/4/2020,上市,RWSCCA,,
56502,A50正2永豐98購01,TW20Z0565024,2/4/2020,上市,RWBCCA,,
56503,楠梓電永豐98購01,TW20Z0565032,2/4/2020,上市,RWSCCA,,
56504,國巨永豐98購02,TW20Z0565040,2/4/2020,上市,RWSCCA,,
56505,聯發科永豐98購01,TW20Z0565057,2/4/2020,上市,RWSCCA,,
56506,晶豪科永豐98購02,TW20Z0565065,2/4/2020,上市,RWSCCA,,
56507,創意永豐98購02,TW20Z0565073,2/4/2020,上市,RWSCCA,,
56508,揚明光永豐98購01,TW20Z0565081,2/4/2020,上市,RWSCCA,,
56509,晶相光永豐98購01,TW20Z0565099,2/4/2020,上市,RWSCCA,,
05650P,台積電富邦96售01,TW19Z05650P1,12/11/2019,上市,RWSCPE,,
56510,正文永豐98購02,TW20Z0565107,2/4/2020,上市,RWSCCA,,
56511,超眾永豐98購01,TW20Z0565115,2/4/2020,上市,RWSCCA,,
56512,易華電永豐98購01,TW20Z0565123,2/4/2020,上市,RWSCCA,,
56513,臻鼎亞東99購01,TW20Z0565131,2/5/2020,上市,RWSCCA,,
56514,訊芯亞東99購01,TW20Z0565149,2/5/2020,上市,RWSCCA,,
56515,燿華兆豐99購01,TW20Z0565156,2/5/2020,上市,RWSCCA,,
56516,晶豪科兆豐98購01,TW20Z0565164,2/5/2020,上市,RWSCCA,,
56517,茂林兆豐99購01,TW20Z0565172,2/5/2020,上市,RWSCCA,,
56518,美律國票99購01,TW20Z0565180,2/5/2020,上市,RWSCCA,,
56519,創意國票99購01,TW20Z0565198,2/5/2020,上市,RWSCCA,,
05651P,大立光元大97售02,TW19Z05651P9,12/11/2019,上市,RWSCPE,,
56520,鴻海日盛99購01,TW20Z0565206,2/5/2020,上市,RWSCCA,,
56521,群創日盛98購01,TW20Z0565214,2/5/2020,上市,RWSCCA,,
56522,T50反1中信9B購01,TW20Z0565222,2/5/2020,上市,RWBCCE,,
56523,光寶科中信98購01,TW20Z0565230,2/5/2020,上市,RWSCCE,,
56524,欣興中信98購02,TW20Z0565248,2/5/2020,上市,RWSCCE,,
56525,T50反1凱基99購06,TW20Z0565255,2/5/2020,上市,RWBCCA,,
56526,力山凱基98購01,TW20Z0565263,2/5/2020,上市,RWSCCA,,
56527,大成鋼凱基98購03,TW20Z0565271,2/5/2020,上市,RWSCCA,,
56528,為升凱基98購01,TW20Z0565289,2/5/2020,上市,RWSCCA,,
56529,中環凱基98購01,TW20Z0565297,2/5/2020,上市,RWSCCA,,
05652P,臻鼎群益96售01,TW19Z05652P7,12/11/2019,上市,RWSCPE,,
56530,旺宏凱基98購06,TW20Z0565305,2/5/2020,上市,RWSCCA,,
56531,佳世達凱基98購01,TW20Z0565313,2/5/2020,上市,RWSCCA,,
56532,技嘉凱基98購01,TW20Z0565321,2/5/2020,上市,RWSCCA,,
56533,友達凱基9A購02,TW20Z0565339,2/5/2020,上市,RWSCCA,,
56534,京元電凱基98購01,TW20Z0565347,2/5/2020,上市,RWSCCA,,
56535,全新凱基99購02,TW20Z0565354,2/5/2020,上市,RWSCCA,,
56536,義隆凱基98購04,TW20Z0565362,2/5/2020,上市,RWSCCA,,
56537,冠德凱基98購01,TW20Z0565370,2/5/2020,上市,RWSCCA,,
